BEGIN dimension=4 field=5
GROUP n=4 d=1 k=226 order=144 cyclic=false affine_classes=40 ms=66
GROUP n=4 d=1 k=227 order=144 cyclic=false affine_classes=40 ms=58
GROUP n=4 d=1 k=228 order=144 cyclic=false affine_classes=34 ms=62
GROUP n=4 d=1 k=229 order=144 cyclic=false affine_classes=28 ms=51
GROUP n=4 d=1 k=230 order=144 cyclic=false affine_classes=52 ms=60
GROUP n=4 d=1 k=231 order=144 cyclic=false affine_classes=46 ms=56
GROUP n=4 d=1 k=232 order=72 cyclic=false affine_classes=56 ms=47
GROUP n=4 d=1 k=233 order=144 cyclic=false affine_classes=40 ms=57
GROUP n=4 d=1 k=234 order=144 cyclic=false affine_classes=34 ms=49
GROUP n=4 d=1 k=235 order=72 cyclic=false affine_classes=26 ms=50
GROUP n=4 d=1 k=236 order=144 cyclic=false affine_classes=31 ms=52
GROUP n=4 d=1 k=237 order=288 cyclic=false affine_classes=74 ms=68
GROUP n=4 d=1 k=238 order=288 cyclic=false affine_classes=71 ms=68
GROUP n=4 d=1 k=239 order=288 cyclic=false affine_classes=59 ms=75
GROUP n=4 d=1 k=240 order=144 cyclic=false affine_classes=88 ms=135
GROUP n=4 d=1 k=241 order=144 cyclic=false affine_classes=76 ms=52
GROUP n=4 d=1 k=242 order=144 cyclic=false affine_classes=52 ms=52
GROUP n=4 d=1 k=243 order=144 cyclic=false affine_classes=40 ms=58
GROUP n=4 d=1 k=244 order=288 cyclic=false affine_classes=62 ms=68
GROUP n=4 d=1 k=245 order=288 cyclic=false affine_classes=44 ms=44
GROUP n=4 d=1 k=246 order=288 cyclic=false affine_classes=32 ms=71
GROUP n=4 d=1 k=247 order=288 cyclic=false affine_classes=47 ms=51
GROUP n=4 d=1 k=248 order=288 cyclic=false affine_classes=38 ms=68
GROUP n=4 d=1 k=249 order=36 cyclic=false affine_classes=73 ms=38
GROUP n=4 d=1 k=250 order=36 cyclic=false affine_classes=64 ms=45
GROUP n=4 d=1 k=251 order=72 cyclic=false affine_classes=104 ms=41
GROUP n=4 d=1 k=252 order=72 cyclic=false affine_classes=56 ms=39
